,latitude,longitude,address
35863,31.320837,121.542217,31.320837-121.542217
36041,31.248429,121.463698,31.248429-121.463698
36047,31.219947,121.467027,31.219947-121.467027
36056,31.206668,121.449678,31.206668-121.449678
36103,31.220334,121.367655,31.220334-121.367655
36226,31.242355,121.490982,31.242355-121.490982
36227,31.29962,121.536202,31.29962-121.536202
36236,31.288572,121.534233,31.288572-121.534233
36237,31.286253,121.531109,31.286253-121.531109
36319,31.23909,121.474138,31.23909-121.474138
36320,31.243738,121.475784,31.243738-121.475784
36321,31.233617,121.523688,31.233617-121.523688
36328,31.243292,121.518833,31.243292-121.518833
36332,31.234221,121.462296,31.234221-121.462296
36346,31.237961,121.477253,31.237961-121.477253
36360,31.252686,121.491508,31.252686-121.491508
36420,31.242512,121.481432,31.242512-121.481432
36438,31.246573,121.495702,31.246573-121.495702
36463,31.262045,121.446891,31.262045-121.446891
36472,31.267571,121.5032,31.267571-121.5032
36474,31.262331,121.563212,31.262331-121.563212
36478,31.186698,121.44855,31.186698-121.44855
36493,31.225269,121.491889,31.225269-121.491889
36505,31.09599,121.238111,31.09599-121.238111
36534,31.116086,121.488253,31.116086-121.488253
36539,31.251746,121.488779,31.251746-121.488779
36741,31.247628,121.510061,31.247628-121.510061
36754,31.229191,121.453189,31.229191-121.453189
36761,31.241188,121.483341,31.241188-121.483341
36781,31.142588,121.756503,31.142588-121.756503
36805,31.238943,121.498554,31.238943-121.498554
36806,31.220133,121.471187,31.220133-121.471187
36814,31.286066,121.474323,31.286066-121.474323
36910,31.236369,121.476308,31.236369-121.476308
37036,30.975316,121.349759,30.975316-121.349759
37153,31.206201,121.085991,31.206201-121.085991
37223,31.038898,121.23984,31.038898-121.23984
37781,31.112806,121.462647,31.112806-121.462647
37951,31.070433,121.467199,31.070433-121.467199
38224,30.940176,121.086747,30.940176-121.086747
38415,31.052253,121.347624,31.052253-121.347624
39845,31.1171,121.391692,31.1171-121.391692
40088,31.023241,121.226517,31.023241-121.226517
40145,31.195442,121.754406,31.195442-121.754406
40240,31.054254,121.087156,31.054254-121.087156
40941,31.150287,121.471783,31.150287-121.471783
40964,31.11447,121.460831,31.11447-121.460831
41232,30.949238,121.021134,30.949238-121.021134
41249,31.107362,121.020176,31.107362-121.020176
41317,31.092304,120.912151,31.092304-120.912151
41457,31.085713,120.966216,31.085713-120.966216
41535,30.86245,121.124035,30.86245-121.124035
41597,31.154462,121.123826,31.154462-121.123826
41598,30.902581,121.167864,30.902581-121.167864
41860,30.897459,121.151158,30.897459-121.151158
41894,30.793053,121.176224,30.793053-121.176224
41895,30.841553,121.161299,30.841553-121.161299
41928,30.873376,121.040678,30.873376-121.040678
42107,30.903117,121.146985,30.903117-121.146985
42186,31.024958,120.918706,31.024958-120.918706
42222,30.838141,121.189035,30.838141-121.189035
42365,31.111358,121.020928,31.111358-121.020928
42485,30.828106,121.187081,30.828106-121.187081
43234,30.992078,121.31207,30.992078-121.31207
43255,30.993285,121.36769,30.993285-121.36769
43529,31.129482,121.192266,31.129482-121.192266
43836,31.111061,121.395692,31.111061-121.395692
44150,31.008378,121.431928,31.008378-121.431928
45113,41.835279,123.498927,41.835279-123.498927
45575,30.844718,121.256228,30.844718-121.256228
45841,30.721392,121.345766,30.721392-121.345766
45874,30.807278,121.304136,30.807278-121.304136
45900,30.855815,121.311882,30.855815-121.311882
45982,30.738649,121.382934,30.738649-121.382934
45983,30.781759,121.168333,30.781759-121.168333
47651,31.444231,121.225828,31.444231-121.225828
47662,31.397562,121.15864,31.397562-121.15864
48822,31.42718,121.33925,31.42718-121.33925
48961,31.260709,121.087935,31.260709-121.087935
49152,31.332279,121.286543,31.332279-121.286543
49375,31.259114,121.376147,31.259114-121.376147
49421,31.341175,121.618019,31.341175-121.618019
49901,31.248325,121.158122,31.248325-121.158122
50062,31.370243,121.576881,31.370243-121.576881
50607,31.339843,121.232133,31.339843-121.232133
50686,31.24583,121.392643,31.24583-121.392643
50840,31.371973,121.278978,31.371973-121.278978
50916,31.259098,121.373134,31.259098-121.373134
50971,31.501733,121.334549,31.501733-121.334549
50994,31.310235,121.437455,31.310235-121.437455
51055,31.340297,121.26652,31.340297-121.26652
51198,31.41351,121.367585,31.41351-121.367585
51416,31.204036,121.437644,31.204036-121.437644
51645,31.274336,121.39328,31.274336-121.39328
52244,31.420118,121.349715,31.420118-121.349715
52346,31.348925,121.178176,31.348925-121.178176
52378,31.392798,121.246646,31.392798-121.246646
52850,31.404161,121.47109,31.404161-121.47109
52907,31.38417,121.344688,31.38417-121.344688
52922,31.384742,121.277311,31.384742-121.277311
53035,31.292718,121.410291,31.292718-121.410291
53084,31.243532,121.330166,31.243532-121.330166
53171,31.356305,121.293716,31.356305-121.293716
53206,31.314113,121.110731,31.314113-121.110731
53594,31.265902,121.537589,31.265902-121.537589
54096,31.254643,121.569349,31.254643-121.569349
54819,31.217729,121.472441,31.217729-121.472441
55025,31.21309,121.531691,31.21309-121.531691
55537,31.211492,121.571765,31.211492-121.571765
55716,31.291293,121.559335,31.291293-121.559335
56106,31.272769,121.57809,31.272769-121.57809
56108,31.266646,121.609157,31.266646-121.609157
56109,31.172778,121.53453,31.172778-121.53453
56118,31.259841,121.618221,31.259841-121.618221
56120,31.260715,121.622366,31.260715-121.622366
56199,31.285798,121.546427,31.285798-121.546427
56430,31.217073,121.524494,31.217073-121.524494
56535,31.150303,121.430423,31.150303-121.430423
56541,31.25867,121.428896,31.25867-121.428896
56543,31.241054,121.449606,31.241054-121.449606
56548,31.196602,121.461665,31.196602-121.461665
56552,31.180824,121.525363,31.180824-121.525363
56618,31.233645,121.53018,31.233645-121.53018
56688,31.200179,121.551597,31.200179-121.551597
56711,31.204601,121.484087,31.204601-121.484087
57001,31.186176,121.53911,31.186176-121.53911
57032,31.198673,121.479377,31.198673-121.479377
